time,nodes_registered,avg_join_time,tx_sent,tx_dropped,plr,rx_delivered
0.000,96,214.205181,7698,2,2.598077e-04,2072
0.000,96,214.205181,8796,2,2.273761e-04,2394
0.000,96,214.205181,9886,3,3.034594e-04,2697
0.000,96,214.205181,11004,3,2.726281e-04,3010
0.000,96,214.205181,12089,4,3.308793e-04,3323
0.000,96,214.205181,13205,4,3.029156e-04,3645
0.000,96,214.205181,14327,4,2.791931e-04,3962
0.000,96,214.205181,15443,4,2.590170e-04,4255
0.000,96,214.205181,15664,4,2.553626e-04,4316
0.000,1,214.205181,0,0,0.000000e+00,0
0.000,3,213.965146,3,0,0.000000e+00,0
0.000,3,213.965146,38,0,0.000000e+00,2
0.000,4,213.897584,74,0,0.000000e+00,3
0.000,4,213.897584,153,0,0.000000e+00,13
0.000,4,213.897584,227,0,0.000000e+00,18
0.000,4,213.897584,296,0,0.000000e+00,22
0.000,4,213.897584,363,0,0.000000e+00,31
0.000,4,213.897584,435,0,0.000000e+00,36
0.000,4,213.897584,508,0,0.000000e+00,41
0.000,4,213.897584,579,0,0.000000e+00,46
0.000,4,213.897584,653,0,0.000000e+00,53
0.000,4,213.897584,668,0,0.000000e+00,55
0.000,1,213.897584,0,0,0.000000e+00,0
0.000,3,213.643735,4,0,0.000000e+00,0
0.000,3,213.643735,36,0,0.000000e+00,6
0.000,3,213.643735,67,0,0.000000e+00,17
0.000,5,213.550469,100,0,0.000000e+00,25
0.000,5,213.550469,158,0,0.000000e+00,37
0.000,5,213.550469,221,0,0.000000e+00,47
0.000,5,213.550469,279,0,0.000000e+00,59
0.000,5,213.550469,339,0,0.000000e+00,73
0.000,5,213.550469,402,0,0.000000e+00,85
0.000,5,213.550469,462,0,0.000000e+00,97
0.000,5,213.550469,523,0,0.000000e+00,107
0.000,5,213.550469,587,0,0.000000e+00,119
0.000,5,213.550469,645,0,0.000000e+00,129
0.000,2,213.409785,0,0,0.000000e+00,0
0.000,2,213.409785,5,0,0.000000e+00,0
0.000,2,213.409785,9,0,0.000000e+00,0
0.000,5,213.157489,52,0,0.000000e+00,7
0.000,12,212.777151,188,0,0.000000e+00,41
0.000,22,212.528089,391,0,0.000000e+00,86
0.000,32,212.493126,748,0,0.000000e+00,170
0.000,40,212.645811,1198,0,0.000000e+00,243
0.000,63,213.581986,1786,0,0.000000e+00,342
0.000,82,214.749886,2552,0,0.000000e+00,493
0.000,89,215.326322,3379,0,0.000000e+00,651
0.000,94,215.823265,4236,0,0.000000e+00,835
0.000,94,215.823265,5109,0,0.000000e+00,1021
0.000,94,215.823265,6002,0,0.000000e+00,1191
0.000,94,215.823265,6861,0,0.000000e+00,1357
0.000,94,215.823265,7723,0,0.000000e+00,1522
0.000,94,215.823265,8580,0,0.000000e+00,1702
0.000,94,215.823265,9445,0,0.000000e+00,1879
0.000,94,215.823265,10308,0,0.000000e+00,2053
0.000,94,215.823265,11189,1,8.937349e-05,2221
0.000,94,215.823265,12093,1,8.269247e-05,2415
0.000,94,215.823265,12961,1,7.715454e-05,2588
0.000,94,215.823265,13807,1,7.242703e-05,2751
0.000,94,215.823265,14685,1,6.809670e-05,2923
0.000,94,215.823265,15561,1,6.426322e-05,3113
0.000,94,215.823265,16464,2,1.214772e-04,3298
0.000,94,215.823265,17363,4,2.303749e-04,3467
0.000,94,215.823265,18235,5,2.741980e-04,3640
0.000,94,215.823265,19139,5,2.612467e-04,3799
0.000,94,215.823265,20033,5,2.495882e-04,3976
0.000,94,215.823265,20930,5,2.388915e-04,4162
0.000,94,215.823265,21811,5,2.292421e-04,4341
0.000,94,215.823265,22703,5,2.202352e-04,4512
0.000,94,215.823265,23622,5,2.116671e-04,4696
0.000,94,215.823265,24501,5,2.040733e-04,4872
0.000,94,215.823265,25394,5,1.968969e-04,5057
0.000,94,215.823265,26276,5,1.902877e-04,5222
0.000,94,215.823265,27160,5,1.840943e-04,5416
0.000,94,215.823265,28038,5,1.783294e-04,5583
0.000,94,215.823265,28928,5,1.728429e-04,5749
0.000,94,215.823265,29845,5,1.675322e-04,5913
0.000,94,215.823265,30731,5,1.627022e-04,6076
0.000,94,215.823265,31595,5,1.582529e-04,6251
0.000,94,215.823265,32483,5,1.539267e-04,6436
0.000,94,215.823265,33387,5,1.497589e-04,6630
0.000,94,215.823265,34263,5,1.459300e-04,6802
0.000,94,215.823265,35145,5,1.422677e-04,6980
0.000,94,215.823265,36035,6,1.665048e-04,7167
0.000,94,215.823265,36889,6,1.626501e-04,7337
0.000,94,215.823265,37774,6,1.588394e-04,7509
0.000,94,215.823265,38652,6,1.552313e-04,7668
0.000,94,215.823265,39532,6,1.517758e-04,7834
0.000,94,215.823265,40419,6,1.484450e-04,8005
0.000,94,215.823265,41335,7,1.693480e-04,8175
0.000,94,215.823265,42220,7,1.657982e-04,8359
0.000,94,215.823265,43074,7,1.625110e-04,8545
0.000,94,215.823265,43952,8,1.820167e-04,8711
0.000,94,215.823265,44812,8,1.785236e-04,8893
0.000,94,215.823265,45701,8,1.750509e-04,9058
0.000,94,215.823265,46577,8,1.717586e-04,9231
0.000,94,215.823265,47467,8,1.685381e-04,9410
0.000,94,215.823265,48379,8,1.653610e-04,9603
0.000,94,215.823265,49272,8,1.623640e-04,9772
0.000,94,215.823265,50155,8,1.595055e-04,9933
0.000,94,215.823265,50542,8,1.582842e-04,10014
0.000,1,215.823265,0,0,0.000000e+00,0
0.000,1,215.823265,0,0,0.000000e+00,0
0.000,1,215.823265,0,0,0.000000e+00,0
0.000,3,215.683750,1,0,0.000000e+00,0
0.000,3,215.683750,9,0,0.000000e+00,0
0.000,3,215.683750,14,0,0.000000e+00,0
0.000,4,215.670033,70,0,0.000000e+00,12
0.000,4,215.670033,145,0,0.000000e+00,29
0.000,4,215.670033,221,0,0.000000e+00,44
0.000,4,215.670033,299,0,0.000000e+00,61
0.000,4,215.670033,377,0,0.000000e+00,76
0.000,4,215.670033,456,0,0.000000e+00,89
0.000,4,215.670033,527,0,0.000000e+00,105
0.000,4,215.670033,597,0,0.000000e+00,124
0.000,4,215.670033,667,0,0.000000e+00,143
0.000,4,215.670033,744,0,0.000000e+00,159
0.000,4,215.670033,813,0,0.000000e+00,179
0.000,4,215.670033,889,0,0.000000e+00,195
0.000,4,215.670033,954,0,0.000000e+00,219
0.000,4,215.670033,1028,0,0.000000e+00,238
0.000,4,215.670033,1102,0,0.000000e+00,254
0.000,4,215.670033,1172,0,0.000000e+00,273
0.000,4,215.670033,1245,0,0.000000e+00,292
0.000,4,215.670033,1314,0,0.000000e+00,314
0.000,4,215.670033,1393,0,0.000000e+00,327
0.000,4,215.670033,1457,0,0.000000e+00,349
0.000,4,215.670033,1530,0,0.000000e+00,365
0.000,4,215.670033,1603,0,0.000000e+00,382
0.000,4,215.670033,1681,0,0.000000e+00,398
0.000,4,215.670033,1757,0,0.000000e+00,413
0.000,4,215.670033,1836,0,0.000000e+00,428
0.000,4,215.670033,1904,0,0.000000e+00,451
0.000,4,215.670033,1971,0,0.000000e+00,472
0.000,2,215.537820,1,0,0.000000e+00,0
0.000,2,215.537820,18,0,0.000000e+00,4
0.000,2,215.537820,36,0,0.000000e+00,7
0.000,2,215.537820,58,0,0.000000e+00,10
0.000,3,215.492269,83,0,0.000000e+00,13
0.000,4,215.470930,132,0,0.000000e+00,18
0.000,12,215.426417,237,0,0.000000e+00,36
0.000,25,215.608478,533,0,0.000000e+00,109
0.000,39,216.111284,986,0,0.000000e+00,222
0.000,46,216.514625,1519,1,6.583278e-04,341
0.000,65,217.991731,2183,1,4.580852e-04,483
0.000,78,219.222600,3011,1,3.321156e-04,688
0.000,86,220.117441,3887,2,5.145356e-04,895
0.000,93,221.069187,4811,2,4.157140e-04,1101
0.000,93,221.069187,5745,3,5.221932e-04,1315
0.000,93,221.069187,6643,3,4.516032e-04,1528
0.000,93,221.069187,7589,3,3.953090e-04,1743
0.000,93,221.069187,8516,3,3.522781e-04,1929
0.000,93,221.069187,9456,3,3.172589e-04,2156
0.000,93,221.069187,10397,3,2.885448e-04,2379
0.000,93,221.069187,11331,3,2.647604e-04,2607
0.000,93,221.069187,12243,3,2.450380e-04,2815
0.000,93,221.069187,13186,3,2.275140e-04,3029
0.000,93,221.069187,14135,3,2.122391e-04,3241
0.000,93,221.069187,15079,3,1.989522e-04,3446
0.000,93,221.069187,16037,3,1.870674e-04,3652
0.000,93,221.069187,16984,3,1.766368e-04,3877
0.000,93,221.069187,17916,3,1.674481e-04,4084
0.000,93,221.069187,18834,3,1.592864e-04,4293
0.000,93,221.069187,19772,3,1.517297e-04,4494
0.000,93,221.069187,20735,3,1.446829e-04,4701
0.000,93,221.069187,21659,3,1.385105e-04,4921
0.000,93,221.069187,22614,3,1.326612e-04,5118
0.000,93,221.069187,23546,4,1.698802e-04,5327
0.000,93,221.069187,23972,4,1.668613e-04,5430
0.000,1,221.069187,0,0,0.000000e+00,0
0.000,2,220.948916,2,0,0.000000e+00,0
0.000,2,220.948916,4,0,0.000000e+00,1
0.000,2,220.948916,7,0,0.000000e+00,1
0.000,6,220.736422,73,0,0.000000e+00,22
0.000,12,220.564260,225,0,0.000000e+00,42
0.000,19,220.492882,498,1,2.008032e-03,95
0.000,26,220.561313,866,1,1.154734e-03,172
0.000,28,220.616361,1280,1,7.812500e-04,248
0.000,28,220.616361,1696,1,5.896226e-04,333
0.000,28,220.616361,2098,1,4.766444e-04,409
0.000,28,220.616361,2517,2,7.945967e-04,489
0.000,28,220.616361,2928,2,6.830601e-04,567
0.000,28,220.616361,3344,2,5.980861e-04,658
0.000,28,220.616361,3768,2,5.307856e-04,751
0.000,1,220.616361,0,0,0.000000e+00,0
0.000,1,220.616361,0,0,0.000000e+00,0
0.000,1,220.616361,0,0,0.000000e+00,0
0.000,1,220.616361,0,0,0.000000e+00,0
0.000,5,220.410707,25,0,0.000000e+00,4
0.000,8,220.316942,94,0,0.000000e+00,23
0.000,21,220.179051,300,0,0.000000e+00,83
0.000,38,220.329088,785,0,0.000000e+00,222
0.000,56,220.849997,1572,0,0.000000e+00,446
0.000,69,221.470517,2529,0,0.000000e+00,746
0.000,77,221.985649,3567,0,0.000000e+00,1067
0.000,77,221.985649,4605,0,0.000000e+00,1377
0.000,77,221.985649,5631,0,0.000000e+00,1702
0.000,77,221.985649,6638,0,0.000000e+00,2025
0.000,77,221.985649,7680,1,1.302083e-04,2355
0.000,77,221.985649,8733,2,2.290164e-04,2677
0.000,77,221.985649,9767,2,2.047712e-04,3004
0.000,77,221.985649,10803,2,1.851338e-04,3320
0.000,77,221.985649,11845,3,2.532714e-04,3641
0.000,77,221.985649,12886,3,2.328108e-04,3954
0.000,77,221.985649,13930,3,2.153625e-04,4272
0.000,77,221.985649,14998,3,2.000267e-04,4600
0.000,77,221.985649,16006,3,1.874297e-04,4918
0.000,1,221.985649,0,0,0.000000e+00,0
0.000,2,221.877369,1,0,0.000000e+00,0
0.000,6,221.524763,38,0,0.000000e+00,7
0.000,8,221.382945,111,0,0.000000e+00,22
0.000,11,221.248812,203,0,0.000000e+00,45
0.000,18,221.061835,353,0,0.000000e+00,68
0.000,33,220.885010,785,0,0.000000e+00,149
0.000,43,220.953746,1299,0,0.000000e+00,250
0.000,54,221.263879,1848,0,0.000000e+00,338
0.000,67,221.894701,2468,0,0.000000e+00,432
0.000,86,223.102331,3183,0,0.000000e+00,551
0.000,89,223.336023,3977,0,0.000000e+00,692
0.000,90,223.427029,4764,0,0.000000e+00,834
0.000,90,223.427029,5554,0,0.000000e+00,985
0.000,90,223.427029,5979,0,0.000000e+00,1066
0.000,1,223.427029,0,0,0.000000e+00,0
0.000,1,223.427029,0,0,0.000000e+00,0
0.000,1,223.427029,0,0,0.000000e+00,0
0.000,2,223.355157,2,0,0.000000e+00,2
0.000,7,223.124353,65,0,0.000000e+00,11
0.000,17,222.822213,238,0,0.000000e+00,45
0.000,22,222.755487,498,0,0.000000e+00,96
0.000,22,222.755487,765,0,0.000000e+00,155
0.000,22,222.755487,1032,0,0.000000e+00,206
0.000,22,222.755487,1076,0,0.000000e+00,215
0.000,1,222.755487,0,0,0.000000e+00,0
0.000,3,222.554358,42,0,0.000000e+00,15
0.000,5,222.380092,148,0,0.000000e+00,40
0.000,5,222.380092,253,0,0.000000e+00,64
0.000,5,222.380092,362,0,0.000000e+00,86
0.000,5,222.380092,470,0,0.000000e+00,108
0.000,8,222.358379,600,0,0.000000e+00,137
0.000,14,222.427460,749,0,0.000000e+00,168
0.000,27,222.786889,957,0,0.000000e+00,221
0.000,35,223.146791,1239,0,0.000000e+00,291
0.000,43,223.620994,1580,0,0.000000e+00,378
0.000,49,224.070893,1953,0,0.000000e+00,465
0.000,57,224.841704,2353,0,0.000000e+00,561
0.000,65,225.713261,2815,0,0.000000e+00,662
0.000,70,226.334948,3317,0,0.000000e+00,762
0.000,70,226.334948,3813,0,0.000000e+00,874
0.000,70,226.334948,4320,0,0.000000e+00,982
0.000,1,226.334948,0,0,0.000000e+00,0
0.000,1,226.334948,0,0,0.000000e+00,0
0.000,3,226.189035,0,0,0.000000e+00,0
0.000,4,226.122012,27,0,0.000000e+00,3
0.000,5,226.068065,70,0,0.000000e+00,7
0.000,5,226.068065,120,0,0.000000e+00,13
0.000,5,226.068065,157,0,0.000000e+00,16
0.000,5,226.068065,200,0,0.000000e+00,23
0.000,5,226.068065,247,0,0.000000e+00,28
0.000,5,226.068065,256,0,0.000000e+00,29
0.000,1,226.068065,0,0,0.000000e+00,0
0.000,2,225.973281,12,0,0.000000e+00,4
0.000,2,225.973281,62,0,0.000000e+00,14
0.000,2,225.973281,110,0,0.000000e+00,26
0.000,2,225.973281,160,0,0.000000e+00,36
0.000,9,225.784701,259,0,0.000000e+00,56
0.000,20,225.665676,476,0,0.000000e+00,96
0.000,26,225.699723,757,0,0.000000e+00,155
0.000,39,225.990887,1108,0,0.000000e+00,216
0.000,56,226.629507,1622,0,0.000000e+00,307
0.000,76,227.744691,2342,0,0.000000e+00,427
0.000,86,228.438403,3209,1,3.116236e-04,580
0.000,90,228.778864,4084,1,2.448580e-04,745
0.000,90,228.778864,4991,1,2.003606e-04,903
0.000,90,228.778864,5882,1,1.700102e-04,1062
0.000,90,228.778864,6776,1,1.475797e-04,1224
0.000,90,228.778864,7669,1,1.303951e-04,1384
0.000,90,228.778864,8554,1,1.169044e-04,1552
0.000,90,228.778864,9468,1,1.056189e-04,1701
0.000,90,228.778864,10375,1,9.638554e-05,1850
0.000,90,228.778864,11258,1,8.882572e-05,2001
0.000,90,228.778864,12173,1,8.214902e-05,2192
0.000,90,228.778864,13086,1,7.641755e-05,2370
0.000,90,228.778864,13759,1,7.267970e-05,2493
0.000,1,228.778864,0,0,0.000000e+00,0
0.000,1,228.778864,0,0,0.000000e+00,0
0.000,3,228.620023,16,0,0.000000e+00,3
0.000,7,228.382534,55,0,0.000000e+00,14
0.000,13,228.105423,152,0,0.000000e+00,36
0.000,20,227.905322,340,0,0.000000e+00,76
0.000,34,227.752159,711,0,0.000000e+00,160
0.000,51,227.846141,1220,0,0.000000e+00,295
0.000,58,228.001647,1845,0,0.000000e+00,465
0.000,68,228.385696,2523,0,0.000000e+00,640
0.000,81,229.061002,3268,0,0.000000e+00,856
0.000,83,229.189270,4075,0,0.000000e+00,1075
0.000,83,229.189270,4918,0,0.000000e+00,1282
0.000,83,229.189270,5755,0,0.000000e+00,1493
0.000,83,229.189270,6581,0,0.000000e+00,1687
0.000,83,229.189270,6872,0,0.000000e+00,1763
0.000,1,229.189270,0,0,0.000000e+00,0
0.000,2,229.103668,3,0,0.000000e+00,0
0.000,6,228.820431,38,0,0.000000e+00,5
0.000,11,228.529510,130,0,0.000000e+00,25
0.000,22,228.022264,299,0,0.000000e+00,71
0.000,28,227.864668,548,0,0.000000e+00,116
0.000,53,227.634788,1014,0,0.000000e+00,237
0.000,71,227.664970,1821,0,0.000000e+00,426
0.000,88,227.996719,2804,0,0.000000e+00,692
0.000,97,228.306447,3889,0,0.000000e+00,961
0.000,100,228.434821,5048,0,0.000000e+00,1223
0.000,100,228.434821,5341,0,0.000000e+00,1295
0.000,1,228.434821,0,0,0.000000e+00,0
0.000,3,228.269975,0,0,0.000000e+00,0
0.000,5,228.127593,20,0,0.000000e+00,0
0.000,14,227.616499,151,0,0.000000e+00,9
0.000,25,227.181402,405,0,0.000000e+00,62
0.000,38,226.868500,763,0,0.000000e+00,149
0.000,68,226.582648,1367,0,0.000000e+00,281
0.000,86,226.654816,2274,0,0.000000e+00,510
0.000,97,226.851815,3310,0,0.000000e+00,829
0.000,98,226.878257,4398,0,0.000000e+00,1142
0.000,98,226.878257,5368,0,0.000000e+00,1432
0.000,1,226.878257,0,0,0.000000e+00,0
0.000,1,226.878257,0,0,0.000000e+00,0
0.000,4,226.661856,47,0,0.000000e+00,5
0.000,12,226.233519,191,0,0.000000e+00,31
0.000,22,225.864337,479,0,0.000000e+00,89
0.000,36,225.549079,929,0,0.000000e+00,193
0.000,59,225.337010,1654,0,0.000000e+00,363
0.000,77,225.394511,2659,0,0.000000e+00,628
0.000,88,225.607470,3716,1,2.691066e-04,935
0.000,94,225.785093,4892,1,2.044154e-04,1274
0.000,100,226.053052,6013,1,1.663063e-04,1593
0.000,100,226.053052,7202,1,1.388503e-04,1955
0.000,100,226.053052,8395,2,2.382370e-04,2303
0.000,100,226.053052,9581,2,2.087465e-04,2660
0.000,100,226.053052,10764,2,1.858045e-04,2997
0.000,100,226.053052,11931,2,1.676305e-04,3326
0.000,100,226.053052,12241,2,1.633853e-04,3412
0.000,3,225.873170,15,0,0.000000e+00,2
0.000,5,225.716359,88,0,0.000000e+00,19
0.000,8,225.542905,184,0,0.000000e+00,46
0.000,14,225.249568,381,0,0.000000e+00,81
0.000,22,224.954646,671,0,0.000000e+00,151
0.000,42,224.503352,1139,0,0.000000e+00,250
0.000,69,224.282668,1886,0,0.000000e+00,462
0.000,85,224.373917,2856,0,0.000000e+00,767
0.000,92,224.503523,3973,0,0.000000e+00,1140
0.000,98,224.706587,5126,0,0.000000e+00,1522
0.000,100,224.784962,6337,0,0.000000e+00,1913
0.000,100,224.784962,7525,0,0.000000e+00,2295
0.000,100,224.784962,8700,1,1.149425e-04,2686
0.000,100,224.784962,9912,1,1.008878e-04,3061
0.000,100,224.784962,11079,1,9.026085e-05,3436
0.000,100,224.784962,12289,1,8.137359e-05,3809
0.000,100,224.784962,13481,2,1.483569e-04,4203
0.000,100,224.784962,14675,2,1.362862e-04,4598
0.000,100,224.784962,15862,2,1.260875e-04,4991
0.000,100,224.784962,17039,2,1.173778e-04,5360
0.000,100,224.784962,18184,2,1.099868e-04,5739
0.000,100,224.784962,19341,2,1.034073e-04,6125
0.000,100,224.784962,20508,3,1.462844e-04,6527
0.000,100,224.784962,21720,3,1.381215e-04,6910
0.000,100,224.784962,22865,3,1.312049e-04,7290
0.000,100,224.784962,24041,4,1.663824e-04,7674
0.000,100,224.784962,25228,4,1.585540e-04,8079
0.000,100,224.784962,26371,4,1.516818e-04,8465
0.000,100,224.784962,27584,4,1.450116e-04,8872
0.000,100,224.784962,28756,4,1.391014e-04,9237
0.000,100,224.784962,29936,5,1.670230e-04,9616
0.000,100,224.784962,31159,5,1.604673e-04,10014
0.000,100,224.784962,32335,5,1.546312e-04,10397
0.000,100,224.784962,33499,5,1.492582e-04,10773
0.000,100,224.784962,34671,5,1.442127e-04,11148
0.000,100,224.784962,35866,5,1.394078e-04,11541
0.000,100,224.784962,37056,5,1.349309e-04,11931
0.000,100,224.784962,38214,5,1.308421e-04,12305
0.000,100,224.784962,38333,5,1.304359e-04,12347
0.000,1,224.784962,0,0,0.000000e+00,0
0.000,1,224.784962,0,0,0.000000e+00,0
0.000,3,224.661732,15,0,0.000000e+00,2
0.000,3,224.661732,48,0,0.000000e+00,10
0.000,4,224.622649,118,0,0.000000e+00,37
0.000,5,224.596217,219,0,0.000000e+00,82
0.000,6,224.591331,328,0,0.000000e+00,147
0.000,6,224.591331,441,0,0.000000e+00,212
0.000,6,224.591331,550,0,0.000000e+00,285
0.000,6,224.591331,657,1,1.522070e-03,354
0.000,6,224.591331,770,1,1.298701e-03,424
0.000,6,224.591331,874,1,1.144165e-03,494
0.000,6,224.591331,981,1,1.019368e-03,569
0.000,6,224.591331,1067,1,9.372071e-04,619
0.000,1,224.591331,0,0,0.000000e+00,0
0.000,2,224.521941,5,0,0.000000e+00,1
0.000,2,224.521941,45,0,0.000000e+00,7
0.000,2,224.521941,84,0,0.000000e+00,16
0.000,4,224.464039,122,0,0.000000e+00,24
0.000,16,224.221152,300,0,0.000000e+00,63
0.000,29,224.143865,669,0,0.000000e+00,146
0.000,43,224.219408,1292,0,0.000000e+00,315
0.000,57,224.470091,2117,0,0.000000e+00,549
0.000,77,225.073986,3063,0,0.000000e+00,824
0.000,85,225.415390,4116,1,2.429543e-04,1147
0.000,93,225.869820,5220,1,1.915709e-04,1473
0.000,99,226.267768,6342,1,1.576790e-04,1807
0.000,99,226.267768,7450,1,1.342282e-04,2175
0.000,99,226.267768,8583,1,1.165094e-04,2520
0.000,99,226.267768,9730,2,2.055498e-04,2850
0.000,99,226.267768,10867,2,1.840434e-04,3187
0.000,99,226.267768,12004,3,2.499167e-04,3510
0.000,99,226.267768,13151,3,2.281195e-04,3865
0.000,99,226.267768,14273,3,2.101871e-04,4203
0.000,99,226.267768,15434,3,1.943761e-04,4541
0.000,99,226.267768,16553,3,1.812360e-04,4875
0.000,99,226.267768,17718,3,1.693193e-04,5227
0.000,99,226.267768,18857,3,1.590921e-04,5565
0.000,99,226.267768,20010,3,1.499250e-04,5891
0.000,99,226.267768,21149,3,1.418507e-04,6210
0.000,99,226.267768,22304,3,1.345050e-04,6546
0.000,99,226.267768,23426,3,1.280628e-04,6907
0.000,99,226.267768,24579,3,1.220554e-04,7241
0.000,99,226.267768,25702,3,1.167224e-04,7558
0.000,99,226.267768,26825,3,1.118360e-04,7891
0.000,99,226.267768,27966,3,1.072731e-04,8236
0.000,99,226.267768,29108,3,1.030644e-04,8584
0.000,99,226.267768,30241,3,9.920307e-05,8933
0.000,99,226.267768,31396,4,1.274048e-04,9282
0.000,99,226.267768,32519,4,1.230050e-04,9616
0.000,99,226.267768,33680,4,1.187648e-04,9952
0.000,99,226.267768,34822,4,1.148699e-04,10309
0.000,99,226.267768,35935,4,1.113121e-04,10653
0.000,99,226.267768,37091,4,1.078429e-04,11006
0.000,99,226.267768,38223,5,1.308113e-04,11334
0.000,99,226.267768,39387,5,1.269454e-04,11667
0.000,99,226.267768,40517,5,1.234050e-04,12009
0.000,99,226.267768,41676,5,1.199731e-04,12340
0.000,99,226.267768,42813,5,1.167870e-04,12689
0.000,99,226.267768,43955,5,1.137527e-04,13028
0.000,99,226.267768,45075,5,1.109262e-04,13361
0.000,99,226.267768,46222,5,1.081736e-04,13703
0.000,99,226.267768,47361,5,1.055721e-04,14051
0.000,99,226.267768,48500,5,1.030928e-04,14390
0.000,99,226.267768,49640,5,1.007252e-04,14741
0.000,99,226.267768,50792,6,1.181288e-04,15086
0.000,99,226.267768,51950,6,1.154957e-04,15416
0.000,99,226.267768,53068,6,1.130625e-04,15751
0.000,99,226.267768,54233,6,1.106337e-04,16093
0.000,99,226.267768,55375,6,1.083521e-04,16439
0.000,99,226.267768,56522,6,1.061534e-04,16765
0.000,99,226.267768,57658,6,1.040619e-04,17090
0.000,99,226.267768,58801,6,1.020391e-04,17415
0.000,99,226.267768,59943,6,1.000951e-04,17764
0.000,99,226.267768,61082,6,9.822861e-05,18096
0.000,99,226.267768,62227,6,9.642117e-05,18442
0.000,99,226.267768,63385,6,9.465962e-05,18771
0.000,99,226.267768,64526,6,9.298577e-05,19115
0.000,99,226.267768,65684,8,1.217953e-04,19445
0.000,99,226.267768,66836,8,1.196960e-04,19780
0.000,99,226.267768,67990,8,1.176644e-04,20125
0.000,99,226.267768,69140,8,1.157073e-04,20467
0.000,1,226.267768,0,0,0.000000e+00,0
0.000,1,226.267768,0,0,0.000000e+00,0
0.000,1,226.267768,0,0,0.000000e+00,0
0.000,5,226.093807,19,0,0.000000e+00,1
0.000,9,225.947968,151,0,0.000000e+00,22
0.000,21,225.691698,385,0,0.000000e+00,63
0.000,40,225.539196,905,0,0.000000e+00,190
0.000,63,225.628819,1661,0,0.000000e+00,383
0.000,80,225.905678,2665,0,0.000000e+00,680
0.000,96,226.360586,3814,0,0.000000e+00,1008
0.000,98,226.438128,4975,0,0.000000e+00,1347
0.000,100,226.535628,6186,0,0.000000e+00,1701
0.000,100,226.535628,7360,0,0.000000e+00,2063
0.000,100,226.535628,8538,0,0.000000e+00,2388
0.000,100,226.535628,9712,0,0.000000e+00,2729
0.000,100,226.535628,10889,0,0.000000e+00,3075
0.000,100,226.535628,12092,0,0.000000e+00,3433
0.000,100,226.535628,13276,0,0.000000e+00,3767
0.000,100,226.535628,14460,0,0.000000e+00,4109
0.000,100,226.535628,15620,0,0.000000e+00,4449
0.000,100,226.535628,16803,0,0.000000e+00,4805
0.000,100,226.535628,17987,1,5.559571e-05,5154
0.000,100,226.535628,19146,1,5.223023e-05,5512
0.000,100,226.535628,20336,1,4.917388e-05,5846
0.000,100,226.535628,21529,1,4.644898e-05,6189
0.000,100,226.535628,22716,1,4.402183e-05,6530
0.000,100,226.535628,23943,1,4.176586e-05,6881
0.000,100,226.535628,25139,1,3.977883e-05,7229
0.000,100,226.535628,26323,1,3.798959e-05,7562
0.000,100,226.535628,27560,1,3.628447e-05,7911
0.000,100,226.535628,28734,1,3.480198e-05,8254
0.000,100,226.535628,29880,1,3.346720e-05,8612
0.000,100,226.535628,31063,1,3.219264e-05,8961
0.000,100,226.535628,32245,1,3.101256e-05,9314
0.000,100,226.535628,33431,1,2.991236e-05,9668
0.000,100,226.535628,34597,1,2.890424e-05,10012
0.000,100,226.535628,35785,1,2.794467e-05,10354
0.000,100,226.535628,36942,1,2.706946e-05,10704
0.000,100,226.535628,38127,1,2.622813e-05,11055
0.000,100,226.535628,39293,1,2.544983e-05,11391
0.000,100,226.535628,40482,1,2.470234e-05,11751
0.000,100,226.535628,41672,1,2.399693e-05,12108
0.000,100,226.535628,42837,1,2.334431e-05,12462
0.000,100,226.535628,44013,2,4.544112e-05,12826
0.000,100,226.535628,45212,2,4.423604e-05,13196
0.000,100,226.535628,46385,2,4.311739e-05,13523
0.000,100,226.535628,47560,2,4.205214e-05,13866
0.000,100,226.535628,48790,2,4.099201e-05,14226
0.000,100,226.535628,49948,2,4.004164e-05,14567
0.000,100,226.535628,51144,2,3.910527e-05,14900
0.000,100,226.535628,52324,2,3.822338e-05,15214
0.000,100,226.535628,53527,2,3.736432e-05,15550
0.000,100,226.535628,54741,2,3.653569e-05,15920
0.000,100,226.535628,55898,2,3.577946e-05,16253
0.000,100,226.535628,57069,3,5.256794e-05,16611
0.000,100,226.535628,58247,3,5.150480e-05,16940
0.000,100,226.535628,59407,3,5.049910e-05,17274
0.000,100,226.535628,60593,3,4.951067e-05,17629
0.000,100,226.535628,61783,3,4.855705e-05,17972
0.000,100,226.535628,62992,3,4.762510e-05,18339
0.000,100,226.535628,64190,4,6.231500e-05,18682
0.000,100,226.535628,65399,4,6.116301e-05,19059
0.000,100,226.535628,66564,4,6.009254e-05,19413
0.000,100,226.535628,67739,4,5.905018e-05,19769
0.000,100,226.535628,68954,4,5.800969e-05,20136
0.000,100,226.535628,70121,4,5.704425e-05,20468
0.000,100,226.535628,71297,4,5.610334e-05,20821
0.000,100,226.535628,72490,4,5.518002e-05,21162
0.000,100,226.535628,73651,4,5.431019e-05,21509
0.000,100,226.535628,74831,5,6.681723e-05,21863
0.000,100,226.535628,76017,5,6.577476e-05,22230
0.000,100,226.535628,77206,5,6.476181e-05,22570
0.000,100,226.535628,78393,5,6.378120e-05,22930
